Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000165323,FAT3,0,1.7003344388580484,1,0,0.6923786371837863,1,0.0054106681362831015,1.8278709800176571,0.5669047972428566,0,-0.5408252721538584,0.8952962916145861
ENSG00000134640,MTNR1B,0,0.8929795168004446,1,0.007169922776819213,1.1074161364626303,0.8081235717103621,0.007214224181710802,0.5648365741838637,0.9052131333905232,0.003589080884623519,-0.12578777287501453,1
ENSG00000180773,SLC36A4,0.09472993403817288,-0.322033374170406,0.8369648976875245,0.13622853275956504,0.13166368270930695,0.9889988768234641,0.11182047481651743,-0.423667786978307,0.3383579926753831,0.1722758824619289,0.5981511409949531,0.20767077503044765
ENSG00000165325,DEUP1,0,2.7003344388580484,1,0,1.6923786371837863,1,0.0018035560454277004,0.8278709800176571,1,0,0.45917472784614155,1
ENSG00000166002,SMCO4,0.2435912589553017,-0.7063740762263333,0.1880878852396546,0.3441562932873222,-0.23594333895624375,0.5939434697963711,0.38235388163067247,-0.14477853183738731,0.7095391134883019,0.5096494856165397,0.494924752795344,0.0558830892153484
ENSG00000166004,CEP295,0.06766423859869491,-0.6215936560293138,0.6000817999429362,0.09320899609864977,-0.3076213628162141,0.688536145857776,0.11542758690737283,-0.08049854451677474,0.968452416401599,0.1507413971541878,0.5104000512013154,0.385304547317526
ENSG00000166012,TAF1D,0.027065695439477965,-0.29966556114195164,0.9001812890463076,0.0573593822145537,0.4699862158473378,0.7723782317345846,0.04508890113569251,-0.11554549161597549,1,0.05024713238472926,0.1961403220123481,0.9912083797091545
ENSG00000182919,C11orf54,1.583343183209461,2.225425483601806,0.0000000000000000000014886021392077982,0.537744208261441,0.40892469011105936,0.18321160395029307,0.3029974156318537,-0.8849917497493465,0.0000019138449679026055,0.3014827943083756,-0.6272893629033272,0.02053007541185979
ENSG00000042429,MED17,0.32478834527373557,-0.29243399191087516,0.7169550879333814,0.3728359843945991,-0.1110823687693272,0.8812560379468876,0.38776454976695557,-0.11072847531819918,0.7780322522857644,0.46658051500105746,0.30277317050357544,0.38055134862017154
ENSG00000214376,VSTM5,0,2.1153719381368923,1,0,1.1074161364626303,1,0.003607112090855401,1.4128334807388132,0.7774905826891697,0,-0.12578777287501453,1
ENSG00000181333,HEPHL1,0,1.3784063439706866,1,0,0.3704505422964237,1,0.007214224181710802,2.149799074905019,0.3840062420294131,0,-0.8627533670412202,0.8952962916145861
ENSG00000110218,PANX1,0.013532847719738983,-2.799511448225157,0.0012796290652108664,0.2222676060813956,0.45397389785870645,0.3405311961157206,0.18215916058819775,0.160446319104528,0.776072399424865,0.1722758824619289,0.00779538150357828,1
ENSG00000183560,IZUMO1R,0,1.3784063439706866,1,0.02150976833045764,3.6923786371837863,0.03923777917992412,0,-2.4940571148697046,0.20527985666852172,0.003589080884623519,0.45917472784614155,1
ENSG00000123901,GPR83,0,0.3784063439706866,1,0.014339845553638425,1.2773411379049424,0.5844694918944552,0.010821336272566203,0.6352259020752618,0.7876987935895382,0.003589080884623519,-0.7107502735961706,0.8177740799471789
ENSG00000020922,MRE11,0.20299271579608474,-0.5942863100335782,0.5938890983551359,0.30113675662640693,-0.04626353478980394,1,0.3462827607221185,0.322295934325211,0.48319170916051857,0.283537389885258,-0.18468146192858237,0.8801148497094146
ENSG00000168876,ANKRD49,0.12179562947765085,-0.9084748038174748,0.15178054431263532,0.3800059071714183,0.8034099495725298,0.013337137785349451,0.22724806172389025,-0.17212901998234265,0.7208724142736461,0.22970117661590522,-0.0806998833464756,0.9868979656605742
ENSG00000196371,FUT4,0.09472993403817288,0.11537193813689273,1,0.25811721996549164,1.8357428123549633,0.000001699218859290758,0.09017780227138503,-0.22762413257404646,0.7608077495766543,0.03230172796161167,-1.773486028944133,0.0007213755221848196
ENSG00000134627,PIWIL4,0.013532847719738983,0.7934438432495305,1,0.06452930499137291,3.206951810013544,0.00040777727306926285,0.009017780227138502,-1.0465981378984832,0.4984355040642532,0,-2.5408252721538584,0.12767442912275476
ENSG00000166025,AMOTL1,0.20299271579608474,1.1457455871804112,0.0742725066885751,0.40151567550187595,2.797348196785328,0.00000000000000004078819065313081,0.04508890113569251,-1.864006724620011,0.00000009496480790793854,0.043068970615482226,-1.4402983961998927,0.005345268334544546
ENSG00000150316,CWC15,0.36538688843295253,-0.4494126806466333,0.5673844549167097,0.5090645171541641,0.038936398579863085,1,0.5031921366743284,0.02051605796005329,1,0.5240058091550338,0.09660464846143413,0.9268786512100309
ENSG00000263465,SRSF8,0.2435912589553017,-0.3044034801486144,0.7468946311964935,0.3728359843945991,0.3381500503931132,0.3936590124650893,0.29758674749557057,-0.10087033681252078,0.8470331138792018,0.3122500369622461,0.03596329712159818,1
ENSG00000149218,ENDOD1,0.09472993403817288,0.36048443597342406,0.9702454371787596,0.20792776052775716,1.716626183430463,0.000057341406491732586,0.07394579786253572,-0.3344004488812198,0.6279157477659946,0.03589080884623519,-1.366795872378809,0.021363170862841948
ENSG00000149212,SESN3,0.20299271579608474,-0.9614436589139383,0.06157659385934632,0.35849613884096065,-0.16657748136103057,0.7743997696962861,0.3697289893126786,-0.23382134238858443,0.42679106646751225,0.5347730518089043,0.6058443769881519,0.011401366889607505
ENSG00000077458,FAM76B,0.18945986807634577,-0.5374332083653148,0.42711215054817975,0.31547660218004536,0.20123815881915053,0.7309104881819477,0.30119385958642597,0.19782058976796324,0.6233869167254347,0.25482474280826983,-0.1910792331267328,0.7560665417386259
ENSG00000166037,CEP57,0.2300584112355627,0.1423389857371622,1,0.23660745163503402,0.1651316343189171,0.824288975444532,0.19658760895161934,-0.29765990206620163,0.44190348374505173,0.24764658103902282,0.2665296499037466,0.6472715711901275
ENSG00000087053,MTMR2,0.05413139087895593,-2.0598865076084603,0.0017195312791048094,0.35849613884096065,0.5510227879382443,0.11954622490948422,0.26512273867787195,0.03732434564660703,1,0.2620029045775169,0.010416610723297026,1
ENSG00000184384,MAML2,0.09472993403817288,-0.322033374170406,0.9606963269486739,0.30830667940322615,1.5972214041434456,0.0001325181444980738,0.11182047481651743,-0.423667786978307,0.4323179875153724,0.08613794123096445,-0.7171480447943206,0.2694862276006646
ENSG00000149231,CCDC82,0.21652556351582372,-0.5828901266988293,0.3463398359157355,0.4517051349396104,0.5426315176791037,0.09096541898598078,0.3534969849038293,0.21151806014895458,0.546751702388893,0.25482474280826983,-0.4794247274897141,0.16427497486910583
ENSG00000183340,JRKL,0.08119708631843389,-0.31248960149953486,0.9139567863066206,0.18641799219729954,0.9081073282392231,0.054967662364073765,0.10460625063480662,-0.22022330818338753,0.7582142836575206,0.10049426476945852,-0.19063891722498205,0.8919390899180399
ENSG00000165895,ARHGAP42,0.08119708631843389,0.2597618474720673,1,0.15056837831320347,1.2210729182581965,0.019512903845581037,0.06673157368082491,-0.416054602868432,0.5462546457809232,0.06101437503859982,-0.3932680837399998,0.7125979952921769
ENSG00000082175,PGR,0.013532847719738983,0.6128715976077093,0.9076122592486024,0.02150976833045764,0.7854880415752676,0.6234700674691466,0.019839116499704705,0.6054785586812095,0.851988411924507,0.007178161769247038,-0.9558627714327015,0.8822123908955898
ENSG00000137672,TRPC6,0,-0.20655615675046946,0.9241724442508409,0.014339845553638425,0.5769014197638498,0.9153446563920644,0.019839116499704705,1.412833480738814,0.24871958616574588,0.003589080884623519,-1.3481801942114622,0.45666063528679945
ENSG00000187151,ANGPTL5,0,2.7003344388580484,1,0,1.6923786371837863,1,0.0018035560454277004,0.8278709800176571,1,0,0.45917472784614155,1
ENSG00000110318,CEP126,0,-2.299665561141951,0.10326785341324643,0.08603907332183056,0.6923786371837855,0.4130387405395697,0.05230312531740331,-0.39452144131879097,0.655535775165709,0.07895977946171742,0.5904192611243952,0.5115121890311876
ENSG00000137691,CFAP300,0.013532847719738983,0.1767724828010362,1,0.1147187644291074,3.7798414784341254,0.00000004804466298356137,0.009017780227138502,-1.835094032704772,0.028635255398505456,0.003589080884623519,-2.0643872282108706,0.12637780812691563
ENSG00000137693,YAP1,0.5954452996685152,-0.7251845442891177,0.05636482548085493,0.9822794204242321,0.029413624461356414,1,1.065901622847771,0.3230788279804846,0.07907318515007646,0.8542012505403975,-0.23428306809795651,0.43114743400766437
ENSG00000023445,BIRC3,0.1488613249171288,-1.132555575306693,0.04013633845192565,0.4158555210555143,0.3704505422964237,0.30706797024885796,0.4256392267209373,0.846249509332512,0.00007166201517903445,0.1686868015773054,-1.2132506141253534,0.00000848239018909647
ENSG00000110330,BIRC2,0.5413139087895593,-0.2640416514112298,0.7382483871408348,0.7671817371196558,0.2848748105903494,0.3535599833802615,0.656494400535683,0.03584288560793414,0.9802797643527671,0.6029655886167512,-0.1399458358716732,0.8107095243946731
ENSG00000152558,TMEM123,2.936627955183359,0.040158590930683635,0.9999120995105413,1.7136115436597918,-0.8175282948137558,0.000009891967814714692,3.3906853654040767,0.6110774278689477,0.0000001730696292861735,2.282655442620558,-0.41611772868038255,0.008373030653428848
ENSG00000137673,MMP7,0.20299271579608474,-0.9032919061281433,0.17690357269551363,1.111338030406978,2.0177789239779536,0.0000000000000008761442976109984,0.3643183211763955,-0.16500458554896125,0.7347712993685718,0.11126150742332909,-2.0838570924090956,0.000000000034967254092550474
ENSG00000137675,MMP27,0,2.7003344388580484,1,0,1.6923786371837863,1,0,-1.172129019982342,0.7608077495766543,0.003589080884623519,2.4591747278461416,0.641053344657232
ENSG00000118113,MMP8,0,2.7003344388580484,1,0.007169922776819213,3.6923786371837863,0.30706797024885796,0,-1.172129019982342,0.7608077495766543,0,0.45917472784614155,1
